epoch,accuracy,loss,sparse_categorical_accuracy,val_accuracy,val_loss,val_sparse_categorical_accuracy
32,0.9499471187591553,65.13407135009766,0.9499471187591553,0.9649074077606201,57.699127197265625,0.9649074077606201
33,0.9496825337409973,51.66836166381836,0.9496825337409973,0.9026851654052734,45.62147903442383,0.9026851654052734
34,0.9529365301132202,40.250911712646484,0.9529365301132202,0.960185170173645,34.889320373535156,0.960185170173645
35,0.9543121457099915,30.54121971130371,0.9543121457099915,0.9439814686775208,26.304737091064453,0.9439814686775208
36,0.9569047689437866,21.864416122436523,0.9569047689437866,0.9531481266021729,17.420631408691406,0.9531481266021729
37,0.967380940914154,14.28760051727295,0.967380940914154,0.9580555558204651,11.455757141113281,0.9580555558204651
38,0.970291018486023,9.105828285217285,0.970291018486023,0.9587036967277527,7.010704040527344,0.9587036967277527
39,0.9737566113471985,5.342101573944092,0.9737566113471985,0.9702777862548828,3.9336307048797607,0.9702777862548828
40,0.9726190567016602,2.8738179206848145,0.9726190567016602,0.9646296501159668,2.0022666454315186,0.9646296501159668
41,0.9740476012229919,1.4544165134429932,0.9740476012229919,0.965925931930542,1.0438642501831055,0.965925931930542
42,0.9739947319030762,0.8363382816314697,0.9739947319030762,0.9695370197296143,0.7022230625152588,0.9695370197296143
43,0.9749470949172974,0.6519302129745483,0.9749470949172974,0.9670370221138,0.6342500448226929,0.9670370221138
44,0.9758994579315186,0.6052624583244324,0.9758994579315186,0.9717592597007751,0.595263659954071,0.9717592597007751
45,0.9768254160881042,0.5856713056564331,0.9768254160881042,0.9713888764381409,0.5824868679046631,0.9713888764381409
46,0.9773280620574951,0.5723414421081543,0.9773280620574951,0.9651851654052734,0.6125747561454773,0.9651851654052734
47,0.9779894351959229,0.5594460964202881,0.9779894351959229,0.9765740633010864,0.5578069090843201,0.9765740633010864
48,0.9787301421165466,0.5487469434738159,0.9787301421165466,0.9777777791023254,0.5482637882232666,0.9777777791023254
49,0.9794973731040955,0.5413309335708618,0.9794973731040955,0.9783333539962769,0.5376012325286865,0.9783333539962769
50,0.9796561002731323,0.5311163067817688,0.9796561002731323,0.9524074196815491,0.5840829014778137,0.9524074196815491
51,0.979629635810852,0.5252830982208252,0.979629635810852,0.9754629731178284,0.5237414836883545,0.9754629731178284
52,0.9791005253791809,0.5161451101303101,0.9791005253791809,0.961388885974884,0.5495027303695679,0.961388885974884
53,0.9803439378738403,0.5083160996437073,0.9803439378738403,0.9729629755020142,0.5137778520584106,0.9729629755020142
54,0.9804232716560364,0.5034323930740356,0.9804232716560364,0.9692592620849609,0.5122509598731995,0.9692592620849609
55,0.9816931486129761,0.49161386489868164,0.9816931486129761,0.9712963104248047,0.5098450779914856,0.9712963104248047
56,0.9818518757820129,0.4856470227241516,0.9818518757820129,0.9649074077606201,0.5130650401115417,0.9649074077606201
57,0.9816666841506958,0.4797370135784149,0.9816666841506958,0.9413889050483704,0.5848599076271057,0.9413889050483704
58,0.9826455116271973,0.47168925404548645,0.9826455116271973,0.9775925874710083,0.4771416485309601,0.9775925874710083
59,0.9823280572891235,0.4659656584262848,0.9823280572891235,0.9768518805503845,0.48173806071281433,0.9768518805503845
60,0.9827513098716736,0.4562291204929352,0.9827513098716736,0.9768518805503845,0.4649622142314911,0.9768518805503845
61,0.9827777743339539,0.45440322160720825,0.9827777743339539,0.9754629731178284,0.46458736062049866,0.9754629731178284
62,0.982962965965271,0.4496782124042511,0.982962965965271,0.9766666889190674,0.4540221393108368,0.9766666889190674
63,0.9841005206108093,0.4426022469997406,0.9841005206108093,0.965833306312561,0.4784872829914093,0.965833306312561
64,0.9839153289794922,0.436187744140625,0.9839153289794922,0.9393518567085266,0.553966224193573,0.9393518567085266
65,0.9846296310424805,0.4303854703903198,0.9846296310424805,0.9527778029441833,0.500013530254364,0.9527778029441833
66,0.9841269850730896,0.4253368675708771,0.9841269850730896,0.9747222065925598,0.43379485607147217,0.9747222065925598
67,0.9852645397186279,0.4212307929992676,0.9852645397186279,0.9407407641410828,0.5286558270454407,0.9407407641410828
68,0.9840211868286133,0.41808199882507324,0.9840211868286133,0.9567592740058899,0.48639631271362305,0.9567592740058899
69,0.9856349229812622,0.41187533736228943,0.9856349229812622,0.9795370101928711,0.4146210253238678,0.9795370101928711
70,0.9859259128570557,0.40542834997177124,0.9859259128570557,0.9778703451156616,0.42049530148506165,0.9778703451156616
71,0.9845767021179199,0.4040316343307495,0.9845767021179199,0.9759259223937988,0.4171503484249115,0.9759259223937988
72,0.9856613874435425,0.39863109588623047,0.9856613874435425,0.9793518781661987,0.4084749221801758,0.9793518781661987
73,0.9858465790748596,0.3946830928325653,0.9858465790748596,0.9637036919593811,0.4413283169269562,0.9637036919593811
74,0.9858201146125793,0.39005735516548157,0.9858201146125793,0.9794444441795349,0.40384480357170105,0.9794444441795349
75,0.9867460131645203,0.3844888508319855,0.9867460131645203,0.9786111116409302,0.40251436829566956,0.9786111116409302
76,0.9858730435371399,0.3829230070114136,0.9858730435371399,0.9752777814865112,0.40275663137435913,0.9752777814865112
77,0.9860846400260925,0.37959006428718567,0.9860846400260925,0.9649999737739563,0.4316147267818451,0.9649999737739563
78,0.9863756895065308,0.37450987100601196,0.9863756895065308,0.9811111092567444,0.3837117850780487,0.9811111092567444
79,0.9868518710136414,0.36989378929138184,0.9868518710136414,0.9797222018241882,0.38869810104370117,0.9797222018241882
80,0.9870899319648743,0.3670521676540375,0.9870899319648743,0.9781481623649597,0.3792267143726349,0.9781481623649597
81,0.9873809814453125,0.3630995750427246,0.9873809814453125,0.9788888692855835,0.3808600902557373,0.9788888692855835
82,0.9870105981826782,0.3618997037410736,0.9870105981826782,0.9795370101928711,0.3751339912414551,0.9795370101928711
83,0.9876190423965454,0.35489779710769653,0.9876190423965454,0.9812963008880615,0.36672109365463257,0.9812963008880615
84,0.9876455068588257,0.3543960452079773,0.9876455068588257,0.9632407426834106,0.40099844336509705,0.9632407426834106
85,0.9873809814453125,0.34954923391342163,0.9873809814453125,0.9708333611488342,0.3936615288257599,0.9708333611488342
86,0.9872221946716309,0.34884825348854065,0.9872221946716309,0.9820370078086853,0.35650634765625,0.9820370078086853
87,0.9878836274147034,0.3442918658256531,0.9878836274147034,0.977222204208374,0.3630872964859009,0.977222204208374
88,0.9871163964271545,0.34511733055114746,0.9871163964271545,0.9816666841506958,0.35611143708229065,0.9816666841506958
89,0.9882539510726929,0.3394111096858978,0.9882539510726929,0.9717592597007751,0.3690768778324127,0.9717592597007751
90,0.9883333444595337,0.3344130218029022,0.9883333444595337,0.9746296405792236,0.3589681088924408,0.9746296405792236
91,0.9874603152275085,0.3340460956096649,0.9874603152275085,0.9819444417953491,0.34526515007019043,0.9819444417953491
92,0.9885714054107666,0.3287977874279022,0.9885714054107666,0.9753703474998474,0.36284351348876953,0.9753703474998474
93,0.9890740513801575,0.3269041180610657,0.9890740513801575,0.9791666865348816,0.3496038615703583,0.9791666865348816
94,0.9886507987976074,0.3240930736064911,0.9886507987976074,0.9687963128089905,0.3698577284812927,0.9687963128089905
95,0.9891534447669983,0.32226312160491943,0.9891534447669983,0.9744444489479065,0.35514989495277405,0.9744444489479065
96,0.987671971321106,0.32205018401145935,0.987671971321106,0.9815740585327148,0.33369070291519165,0.9815740585327148
97,0.989126980304718,0.31697002053260803,0.989126980304718,0.9807407259941101,0.3382261395454407,0.9807407259941101
98,0.9892327785491943,0.31362900137901306,0.9892327785491943,0.9812036752700806,0.32870087027549744,0.9812036752700806
99,0.9892327785491943,0.3123630881309509,0.9892327785491943,0.9782407283782959,0.3365906774997711,0.9782407283782959
100,0.9889153242111206,0.3105413019657135,0.9889153242111206,0.9816666841506958,0.3248710036277771,0.9816666841506958
101,0.9899735450744629,0.3045480251312256,0.9899735450744629,0.9822221994400024,0.3252708911895752,0.9822221994400024
102,0.9896031618118286,0.3036268949508667,0.9896031618118286,0.977222204208374,0.3302275836467743,0.977222204208374
103,0.989470899105072,0.3012460470199585,0.989470899105072,0.974907398223877,0.335979163646698,0.974907398223877
104,0.9881481528282166,0.30480411648750305,0.9881481528282166,0.9788888692855835,0.3284854292869568,0.9788888692855835
105,0.9907143115997314,0.2969648838043213,0.9907143115997314,0.9816666841506958,0.31453099846839905,0.9816666841506958
106,0.9898677468299866,0.29558107256889343,0.9898677468299866,0.9813888669013977,0.31323128938674927,0.9813888669013977
107,0.99015873670578,0.2931390106678009,0.99015873670578,0.9819444417953491,0.3076131343841553,0.9819444417953491
108,0.9906613826751709,0.2909815311431885,0.9906613826751709,0.9812963008880615,0.30634135007858276,0.9812963008880615
109,0.9900264739990234,0.2893989682197571,0.9900264739990234,0.9809259176254272,0.3123633563518524,0.9809259176254272
110,0.9911110997200012,0.2865736186504364,0.9911110997200012,0.9815740585327148,0.30611124634742737,0.9815740585327148
111,0.9906613826751709,0.285311222076416,0.9906613826751709,0.9816666841506958,0.3040851652622223,0.9816666841506958
112,0.9910053014755249,0.28241318464279175,0.9910053014755249,0.9803703427314758,0.3158018887042999,0.9803703427314758
113,0.9905291199684143,0.28111693263053894,0.9905291199684143,0.9791666865348816,0.30281445384025574,0.9791666865348816
114,0.9907671809196472,0.2797747850418091,0.9907671809196472,0.9808333516120911,0.30227136611938477,0.9808333516120911
115,0.9909788370132446,0.27718958258628845,0.9909788370132446,0.981759250164032,0.29716455936431885,0.981759250164032
116,0.9906613826751709,0.27518847584724426,0.9906613826751709,0.9799073934555054,0.30059611797332764,0.9799073934555054
117,0.9915079474449158,0.2729850113391876,0.9915079474449158,0.9815740585327148,0.2936241626739502,0.9815740585327148
118,0.9917989373207092,0.2702333927154541,0.9917989373207092,0.9821296334266663,0.2901231646537781,0.9821296334266663
119,0.9912698268890381,0.2688140571117401,0.9912698268890381,0.9826852083206177,0.28543683886528015,0.9826852083206177
120,0.991190493106842,0.2679904103279114,0.991190493106842,0.9823148250579834,0.2874532639980316,0.9823148250579834
121,0.9902645349502563,0.26901736855506897,0.9902645349502563,0.9831481575965881,0.2849636375904083,0.9831481575965881
122,0.9919312000274658,0.2647680938243866,0.9919312000274658,0.982962965965271,0.2802358567714691,0.982962965965271
123,0.9920634627342224,0.26248717308044434,0.9920634627342224,0.9822221994400024,0.28032195568084717,0.9822221994400024
124,0.9924867749214172,0.25880712270736694,0.9924867749214172,0.982962965965271,0.2777177691459656,0.982962965965271
125,0.9920370578765869,0.25859034061431885,0.9920370578765869,0.982962965965271,0.27526742219924927,0.982962965965271
126,0.9925397038459778,0.2551726698875427,0.9925397038459778,0.979629635810852,0.28496578335762024,0.979629635810852
127,0.9921428561210632,0.2548045814037323,0.9921428561210632,0.9821296334266663,0.2757604420185089,0.9821296334266663
128,0.9921428561210632,0.25392305850982666,0.9921428561210632,0.9825925827026367,0.2712005376815796,0.9825925827026367
129,0.9927513003349304,0.25057220458984375,0.9927513003349304,0.9825925827026367,0.2709311842918396,0.9825925827026367
130,0.9911375641822815,0.2531841993331909,0.9911375641822815,0.9745370149612427,0.306071400642395,0.9745370149612427
131,0.9932804107666016,0.24902038276195526,0.9932804107666016,0.974907398223877,0.2946161925792694,0.974907398223877
132,0.992116391658783,0.2482018619775772,0.992116391658783,0.9809259176254272,0.27756786346435547,0.9809259176254272
133,0.9924867749214172,0.24687130749225616,0.9924867749214172,0.9824073910713196,0.268354207277298,0.9824073910713196
134,0.9931746125221252,0.24394071102142334,0.9931746125221252,0.9744444489479065,0.290280282497406,0.9744444489479065
135,0.9929100275039673,0.24293383955955505,0.9929100275039673,0.9837037324905396,0.26501163840293884,0.9837037324905396
136,0.9926719665527344,0.2426404058933258,0.9926719665527344,0.9822221994400024,0.26745545864105225,0.9822221994400024
137,0.9926190376281738,0.24261468648910522,0.9926190376281738,0.9800925850868225,0.27096644043922424,0.9800925850868225
138,0.9922486543655396,0.23953849077224731,0.9922486543655396,0.9814814925193787,0.2648605406284332,0.9814814925193787
139,0.992804229259491,0.2380068004131317,0.992804229259491,0.9826852083206177,0.2617051899433136,0.9826852083206177
140,0.9933333396911621,0.23683537542819977,0.9933333396911621,0.9834259152412415,0.25872281193733215,0.9834259152412415
141,0.9937565922737122,0.23409229516983032,0.9937565922737122,0.9831481575965881,0.25345003604888916,0.9831481575965881
142,0.9927513003349304,0.23684069514274597,0.9927513003349304,0.9816666841506958,0.2594693601131439,0.9816666841506958
143,0.9938095211982727,0.23144690692424774,0.9938095211982727,0.9776852130889893,0.2716454267501831,0.9776852130889893
144,0.9933862686157227,0.2313123196363449,0.9933862686157227,0.9842592477798462,0.2474372237920761,0.9842592477798462
145,0.9922486543655396,0.23239873349666595,0.9922486543655396,0.9844444394111633,0.25078263878822327,0.9844444394111633
146,0.9926719665527344,0.23110198974609375,0.9926719665527344,0.9802777767181396,0.2595275342464447,0.9802777767181396
147,0.9942063689231873,0.22614549100399017,0.9942063689231873,0.9831481575965881,0.24959251284599304,0.9831481575965881
148,0.9925925731658936,0.2289097160100937,0.9925925731658936,0.9831481575965881,0.24746739864349365,0.9831481575965881
149,0.9942857027053833,0.22454628348350525,0.9942857027053833,0.9844444394111633,0.24619300663471222,0.9844444394111633
150,0.994179904460907,0.22399254143238068,0.994179904460907,0.98416668176651,0.2444194257259369,0.98416668176651
151,0.9933333396911621,0.22493401169776917,0.9933333396911621,0.9823148250579834,0.25039178133010864,0.9823148250579834
152,0.9939947128295898,0.221908837556839,0.9939947128295898,0.982962965965271,0.24519003927707672,0.982962965965271
153,0.9944708943367004,0.22018492221832275,0.9944708943367004,0.9838888645172119,0.24040566384792328,0.9838888645172119
154,0.9941534399986267,0.2197522670030594,0.9941534399986267,0.9839814901351929,0.24343237280845642,0.9839814901351929
155,0.9946296215057373,0.21721339225769043,0.9946296215057373,0.984074056148529,0.24178189039230347,0.984074056148529
156,0.9943650960922241,0.2166108787059784,0.9943650960922241,0.9795370101928711,0.24870221316814423,0.9795370101928711
157,0.994523823261261,0.2151757776737213,0.994523823261261,0.9844444394111633,0.23710080981254578,0.9844444394111633
158,0.995555579662323,0.21251583099365234,0.995555579662323,0.9835185408592224,0.23798136413097382,0.9835185408592224
159,0.994603157043457,0.21456676721572876,0.994603157043457,0.9813888669013977,0.24369332194328308,0.9813888669013977
160,0.9947090148925781,0.21268311142921448,0.9947090148925781,0.9833333492279053,0.2434694468975067,0.9833333492279053
161,0.9938095211982727,0.2147931009531021,0.9938095211982727,0.9833333492279053,0.2354784458875656,0.9833333492279053
162,0.9950793385505676,0.21002011001110077,0.9950793385505676,0.9752777814865112,0.25709789991378784,0.9752777814865112
163,0.9954497218132019,0.20792043209075928,0.9954497218132019,0.9842592477798462,0.23055016994476318,0.9842592477798462
164,0.9948942065238953,0.2084328830242157,0.9948942065238953,0.9834259152412415,0.23679545521736145,0.9834259152412415
165,0.994523823261261,0.20971252024173737,0.994523823261261,0.9821296334266663,0.2400708645582199,0.9821296334266663
166,0.995211660861969,0.20636865496635437,0.995211660861969,0.9846296310424805,0.22903874516487122,0.9846296310424805
167,0.995634913444519,0.20460428297519684,0.995634913444519,0.9828703999519348,0.23147700726985931,0.9828703999519348
168,0.9945502877235413,0.2062017172574997,0.9945502877235413,0.9842592477798462,0.22775548696517944,0.9842592477798462
169,0.9953174591064453,0.2038772702217102,0.9953174591064453,0.9821296334266663,0.2352243810892105,0.9821296334266663
170,0.9940476417541504,0.20684707164764404,0.9940476417541504,0.9847221970558167,0.2252829521894455,0.9847221970558167
171,0.9958201050758362,0.2006102353334427,0.9958201050758362,0.9826852083206177,0.2259054034948349,0.9826852083206177
172,0.9951322674751282,0.2023635357618332,0.9951322674751282,0.98416668176651,0.22755219042301178,0.98416668176651
173,0.9957143068313599,0.2008000910282135,0.9957143068313599,0.984074056148529,0.22374685108661652,0.984074056148529
174,0.9951322674751282,0.2015468031167984,0.9951322674751282,0.9835185408592224,0.22440771758556366,0.9835185408592224
175,0.9949735403060913,0.19942185282707214,0.9949735403060913,0.9802777767181396,0.23725590109825134,0.9802777767181396
176,0.9951851963996887,0.20011062920093536,0.9951851963996887,0.9844444394111633,0.22027894854545593,0.9844444394111633
177,0.995634913444519,0.19799230992794037,0.995634913444519,0.9825925827026367,0.23234125971794128,0.9825925827026367
178,0.995634913444519,0.19642412662506104,0.995634913444519,0.98416668176651,0.2209336757659912,0.98416668176651
179,0.995899498462677,0.19522202014923096,0.995899498462677,0.9847221970558167,0.2192903608083725,0.9847221970558167
180,0.995555579662323,0.19436213374137878,0.995555579662323,0.9839814901351929,0.22304879128932953,0.9839814901351929
181,0.9960317611694336,0.1927683800458908,0.9960317611694336,0.9839814901351929,0.22018107771873474,0.9839814901351929
182,0.9965608716011047,0.19160418212413788,0.9965608716011047,0.9833333492279053,0.22033651173114777,0.9833333492279053
183,0.9956613779067993,0.1932893693447113,0.9956613779067993,0.9846296310424805,0.21727335453033447,0.9846296310424805
184,0.995978832244873,0.19147692620754242,0.995978832244873,0.9830555319786072,0.2214038372039795,0.9830555319786072
185,0.9952380657196045,0.19218559563159943,0.9952380657196045,0.9825925827026367,0.21764904260635376,0.9825925827026367
186,0.9947354793548584,0.19254405796527863,0.9947354793548584,0.9842592477798462,0.21945051848888397,0.9842592477798462
187,0.9968783259391785,0.18769000470638275,0.9968783259391785,0.9842592477798462,0.21714219450950623,0.9842592477798462
188,0.9957936406135559,0.18868501484394073,0.9957936406135559,0.9759259223937988,0.24246811866760254,0.9759259223937988
189,0.9959259033203125,0.18798600137233734,0.9959259033203125,0.98416668176651,0.2128695398569107,0.98416668176651
190,0.9964021444320679,0.18677015602588654,0.9964021444320679,0.9843518733978271,0.21162660419940948,0.9843518733978271
191,0.9964814782142639,0.1859724074602127,0.9964814782142639,0.9844444394111633,0.21500210464000702,0.9844444394111633
192,0.9966137409210205,0.18437720835208893,0.9966137409210205,0.9792592525482178,0.23172564804553986,0.9792592525482178
193,0.995899498462677,0.18624266982078552,0.995899498462677,0.9838888645172119,0.21160221099853516,0.9838888645172119
194,0.9958465695381165,0.1859830766916275,0.9958465695381165,0.9852777719497681,0.21252770721912384,0.9852777719497681
195,0.996322751045227,0.18423475325107574,0.996322751045227,0.98416668176651,0.2120334953069687,0.98416668176651
196,0.9963492155075073,0.1837705820798874,0.9963492155075073,0.9819444417953491,0.21957261860370636,0.9819444417953491
197,0.9964550137519836,0.18312968313694,0.9964550137519836,0.9839814901351929,0.20928797125816345,0.9839814901351929
198,0.9961904883384705,0.1824248880147934,0.9961904883384705,0.9843518733978271,0.20753486454486847,0.9843518733978271
199,0.9964814782142639,0.1804470270872116,0.9964814782142639,0.9839814901351929,0.20664642751216888,0.9839814901351929
